"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY.Name","INDICATOR.Name","FREQUENCY.Name","SCALE.Name","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029"
"IMF.FAD:FM(2.0.0)","ATG.GGR_G01_GDP_PT.A","OBS_VALUE","Antigua and Barbuda","Revenue, General government, Percent of GDP","Annual","Units","17.64172196","18.80146284","17.94853872","17.83752026","18.24301002","19.2463254","18.08145755","20.65959989","18.7852881","18.08735063","17.1143569","19.29997649","18.73987826","20.11821195","19.28516334","21.85047265","21.34648807","21.02466483","18.37320352","22.28659293","20.36358563","19.96842847","18.92685909","20.13996266","24.10425718","24.51238251","20.73653669","19.82957634","18.77089538","19.73535021","19.36902437","19.3460625","20.17740324","20.54549754","20.59661939","20.61302539","20.70977264","20.76002273","20.95736906"
"IMF.FAD:FM(2.0.0)","ATG.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Antigua and Barbuda","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","-4.093966451","-0.853787995","-2.584668853","-4.594858773","-4.15202049","-1.72663538","0","-1.758237992","-3.354726731","-4.909694801","-9.403600779","-9.737024014","-8.105929663","-4.353616039","-4.801961273","-7.460068307","-5.641053426","-5.361229688","-17.83589394","-0.276828407","-3.497147234","-1.108357026","-4.296054394","-2.869906408","-2.599867599","-0.145445707","-2.840849062","-2.471026985","-4.011792248","-6.155311395","-4.640310902","-4.168405825","-2.040374381","-0.997769492","-0.962365339","-0.901054582","-0.858075361","-0.848887686","-0.756718871"
"IMF.FAD:FM(2.0.0)","ATG.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Antigua and Barbuda","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","-1.513573149","1.876182174","0.263510491","-1.731537138","-1.3981975","1.216010917","1.727994743","0.873232123","-1.106244563","0.024105066","-5.931864857","-5.817702242","-3.27584719","-0.0483","-1.293965357","-3.763849296","-2.511336293","-2.5945277","-10.77821078","1.806048155","-1.437684091","1.199066551","-1.677937098","-0.179105631","-0.087","2.395063775","-0.138449118","0.0413","-1.236425663","-3.673802638","-2.339273504","-1.680444459","-0.384345532","0.926248033","0.960968573","1.014228762","1.042878854","1.054791722","1.213695802"
"IMF.FAD:FM(2.0.0)","ATG.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Antigua and Barbuda","Gross debt, Percent of GDP","Annual","Units","99.07439214","95.47935778","90.1463216","89.65547338","98.32245928","91.67363112","87.0222844","102.608814","104.6025711","105.1323732","117.9507508","126.3003585","125.0759935","120.1270692","92.61438311","89.10089677","77.78401605","75.98919769","100.6319845","89.74199583","91.80300788","87.49408921","95.79104783","101.369132","99.07128775","86.12589358","92.19273211","87.31567025","84.07446034","100.1303018","95.42962603","87.11344883","80.61454447","76.36175318","73.91107428","72.23132445","70.58604939","68.99861135","67.38991711"
"IMF.FAD:FM(2.0.0)","ATG.G_X_G01_GDP_PT.A","OBS_VALUE","Antigua and Barbuda","Expenditure, Percent of GDP","Annual","Units","21.73568841","19.65525084","20.53320758","22.43237904","22.39503051","20.97296078","18.08145755","22.41783788","22.14001483","22.99704543","26.51795768","29.0370005","26.84580792","24.47182799","24.08712462","29.31054096","26.98754149","26.38589452","36.20909746","22.56342133","23.86073287","21.0767855","23.22291349","23.00986907","26.70412477","24.65782822","23.57738575","22.30060332","22.78268762","25.8906616","24.00933527","23.51446833","22.21777762","21.54326703","21.55898473","21.51407997","21.567848","21.60891041","21.71408793"
"IMF.FAD:FM(2.0.0)","AUS.GGCBP_G01_PGDP_PT.A","OBS_VALUE","Australia","Cyclically adjusted primary balance, Percent of potential GDP","Annual","Units","","-2.184367114","-2.214929435","-1.179026147","0.0939","1.195651571","1.832493831","1.580377066","1.935783835","1.997913352","0.846927097","0.959038863","1.316456354","1.196312003","1.459268589","1.326684554","0.968253022","-1.363805481","-4.394716129","-4.633097235","-3.895059884","-2.783563245","-1.946300546","-1.882585652","-1.647727253","-1.30717094","-0.587748302","-0.130353331","-3.289972618","-6.978337744","-5.129959386","-1.404286999","0.0224","-0.150063723","-0.0473","0.349536935","0.657303754","0.925585902","1.098743783"
"IMF.FAD:FM(2.0.0)","AUS.GGCB_G01_PGDP_PT.A","OBS_VALUE","Australia","Cyclically adjusted balance, Percent of potential GDP","Annual","Units","","-3.807826948","-4.053663797","-3.170840261","-1.986099297","-0.809708003","0.12199859","0.183837388","0.944275519","1.317942411","0.131603826","0.299055569","1.025025803","1.207154713","1.60296839","1.630704028","1.161646686","-1.332469042","-4.432713854","-4.865343034","-4.331868337","-3.425265398","-2.677452612","-2.713606138","-2.553058719","-2.201357796","-1.450410884","-0.973610261","-4.106671899","-7.846371645","-5.971698361","-2.317114481","-1.148870771","-1.479686788","-1.468871855","-1.134244022","-0.817335699","-0.506570853","-0.283061577"
"IMF.FAD:FM(2.0.0)","AUS.GGR_G01_GDP_PT.A","OBS_VALUE","Australia","Revenue, General government, Percent of GDP","Annual","Units","30.26997414","29.30498132","29.41211167","29.94920668","31.08620909","32.08197495","32.32333647","34.39600502","36.87625785","36.46582852","35.59813605","35.10904148","35.94665703","36.14877554","36.2873472","36.31308609","35.78085708","33.9731745","33.18558396","31.83095588","31.78299009","33.00016887","33.54853649","33.81348873","34.45904795","34.83471836","35.02101316","35.56681057","34.45659421","35.65157592","35.35661925","35.30285437","36.18897005","35.2279363","33.86485301","33.69331991","33.78157138","33.88908685","33.96853831"
"IMF.FAD:FM(2.0.0)","AUS.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Australia","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","-2.78806716","-4.743635021","-4.72678052","-3.792713612","-2.603510955","-1.455625349","-0.492999427","-0.245723478","0.66556135","1.250461895","-0.0303","0.192568997","1.050422951","1.322719976","1.706989456","1.771637452","1.474481019","-1.100530051","-4.562166991","-5.115064494","-4.526011943","-3.508550312","-2.809447577","-2.916820199","-2.785095112","-2.42197069","-1.71615767","-1.25709538","-4.403999204","-8.718189576","-6.456747296","-2.254629087","-0.944754653","-1.338194477","-1.403089912","-1.11191307","-0.811517727","-0.521381791","-0.32209207"
"IMF.FAD:FM(2.0.0)","AUS.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Australia","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","-0.977936113","-3.11443894","-2.897909279","-1.783284514","-0.498405303","0.568027715","1.220350006","1.142416128","1.645861383","1.926355788","0.687410394","0.851189479","1.34236431","1.311932984","1.563746311","1.467068143","1.282811726","-1.131730958","-4.523945043","-4.880531369","-4.084277863","-2.865825664","-2.073091568","-2.078086149","-1.869115862","-1.520180293","-0.847098088","-0.412160691","-3.581760718","-7.819108334","-5.61415805","-1.356020846","0.209943843","-0.0166","0.0134","0.370219226","0.661450466","0.910107409","1.059637239"
"IMF.FAD:FM(2.0.0)","AUS.GGXWDN_G01_GDP_PT.A","OBS_VALUE","Australia","Net debt, Percent of GDP","Annual","Units","12.59496802","18.21206826","22.05237917","23.2323546","23.08291133","21.31660489","18.17853454","14.6272695","11.02432309","7.121835475","4.684660752","2.757897374","0.752400735","-1.226363632","-3.802114937","-6.30545984","-7.258100819","-5.291892378","1.223853342","6.301726627","10.56902678","13.78782402","16.01846655","19.04898886","22.08061715","23.36300161","23.2919947","24.0689349","27.8298184","36.01375786","35.57780431","30.10680226","28.32107324","29.09321923","29.31201857","28.79297211","27.6142631","25.99604369","24.27751986"
"IMF.FAD:FM(2.0.0)","AUS.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Australia","Gross debt, Percent of GDP","Annual","Units","21.60624383","27.62479022","30.66557406","31.70891541","31.15380327","29.33923677","25.90657979","23.69810356","22.53883535","19.49654197","17.11063062","15.01143398","13.18173335","11.90369731","10.85940701","9.938941884","9.665993198","11.73999892","16.61966988","20.34715006","24.0408094","27.51971018","30.46137077","34.02135308","37.7081681","40.58215701","41.15132024","41.70158891","46.65596632","57.00402194","55.4839384","50.1077916","49.3811731","49.63413854","49.25961605","48.7791189","47.51455573","45.67854361","43.77099816"
"IMF.FAD:FM(2.0.0)","AUS.G_X_G01_GDP_PT.A","OBS_VALUE","Australia","Expenditure, Percent of GDP","Annual","Units","33.0580413","34.04861634","34.13889219","33.7419203","33.68972004","33.5376003","32.8163359","34.64172849","36.2106965","35.21536662","35.62839854","34.91647248","34.89623408","34.82605556","34.58035774","34.54144864","34.30637606","35.07370456","37.74775095","36.94602037","36.30900203","36.50871918","36.35798407","36.73030893","37.24414307","37.25668905","36.73717083","36.82390595","38.86059342","44.3697655","41.81336655","37.55748346","37.1337247","36.56613078","35.26794292","34.80523298","34.5930891","34.41046864","34.29063038"
"IMF.FAD:FM(2.0.0)","AUT.GGCBP_G01_PGDP_PT.A","OBS_VALUE","Austria","Cyclically adjusted primary balance, Percent of potential GDP","Annual","Units","","","","","","-0.706808946","0.835016416","-0.111676413","-0.319118509","-0.149638735","1.663106356","0.450414702","1.724617876","-2.195925152","0.0712","-0.70496406","-0.457629046","-0.636331402","-2.490217647","-1.758714773","-0.813178739","-0.287290165","0.403174207","-0.249048668","1.179762424","0.365547497","0.55292436","0.952476508","1.340535579","-5.786468995","-3.676590787","-3.585919306","-1.503206433","-1.138206856","-0.91156831","-0.757210487","-0.767541978","-0.662630642","-0.623467867"
"IMF.FAD:FM(2.0.0)","AUT.GGCB_G01_PGDP_PT.A","OBS_VALUE","Austria","Cyclically adjusted balance, Percent of potential GDP","Annual","Units","","","","","","-3.996651509","-2.174205999","-2.987672111","-3.188666107","-2.925227528","-1.040029767","-2.004796273","-0.77607428","-4.430349148","-2.271514224","-3.045343895","-2.697949664","-2.901045718","-4.651885271","-4.093968349","-3.139379902","-2.542529564","-1.776829274","-2.229349412","-0.584686028","-1.284089141","-0.916052245","-0.306318342","0.223229239","-6.813644512","-4.515385027","-4.318079309","-2.309015984","-2.119180481","-2.070159877","-1.922508698","-2.015144808","-1.920630713","-1.88699391"
"IMF.FAD:FM(2.0.0)","AUT.GGR_G01_GDP_PT.A","OBS_VALUE","Austria","Revenue, General government, Percent of GDP","Annual","Units","44.64885832","46.86588995","49.46755096","49.00514721","49.68076075","51.27208821","49.90432049","51.38516277","47.68697271","48.59097855","50.69856932","50.56580956","48.5441544","48.86535618","48.61345272","47.81460166","47.85930952","48.34957154","48.78527975","48.38197195","48.31482811","49.02396054","49.69758902","49.59573893","49.98091029","48.5367246","48.48277346","48.92779181","49.24183957","48.81473479","50.38511989","49.63924047","49.12759872","49.46943606","49.2699667","49.24203699","49.18776895","49.21776895","49.24776895"
"IMF.FAD:FM(2.0.0)","AUT.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Austria","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","-2.945597989","-2.136688259","-4.541946552","-5.013404188","-6.140539419","-4.35710811","-2.371825917","-2.668765336","-2.618030067","-2.063210653","-0.658410611","-1.864522198","-1.381754272","-4.839051893","-2.540769458","-2.563440822","-1.382364127","-1.521402197","-5.355725043","-4.453403655","-2.577134131","-2.189263309","-1.95029165","-2.725969938","-1.046456972","-1.534591285","-0.816118701","0.170147693","0.567542018","-7.991115995","-5.794772171","-3.538151765","-2.445454422","-2.640590623","-2.33875503","-2.001851202","-2.039975584","-1.941597369","-1.907015417"
"IMF.FAD:FM(2.0.0)","AUT.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Austria","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","-1.029147747","-0.171173169","-2.018909514","-2.534342332","-2.908154358","-1.04488969","0.649017241","0.189588208","0.220141614","0.666300261","2.024110645","0.583936423","1.149366543","-2.587536203","-0.185732559","-0.244731249","0.800945848","0.68311105","-3.16569928","-2.102340891","-0.276017592","0.0505","0.237159098","-0.726472035","0.73442339","0.12326341","0.649916966","1.416778322","1.677024495","-6.942270689","-4.935924959","-2.81670167","-1.637502101","-1.649611173","-1.17407004","-0.834737336","-0.791765505","-0.683079315","-0.64299224"
"IMF.FAD:FM(2.0.0)","AUT.GGXWDN_G01_GDP_PT.A","OBS_VALUE","Austria","Net debt, Percent of GDP","Annual","Units","","","","","","","","","","43.73219154","42.27746514","44.23894735","42.69087498","46.19740266","50.03197087","49.63933085","48.75721711","49.16945662","56.66036208","60.48162432","60.26597353","60.47119579","60.40846506","59.12216592","58.18048545","56.84462876","55.95549404","50.64387065","47.90942461","59.25917552","60.22979199","58.24507666","56.74672687","57.4408279","58.17969212","58.88187671","59.67482033","60.31009829","60.72558095"
"IMF.FAD:FM(2.0.0)","AUT.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Austria","Gross debt, Percent of GDP","Annual","Units","56.13418572","56.02772548","60.62884438","63.72081531","67.86475594","67.80722447","63.0558096","68.81875724","61.10316575","65.73761835","66.35455391","66.97779746","64.89627689","64.8486579","68.31751648","67.00070643","64.7404975","68.41735773","79.57976921","82.4176655","82.17817383","81.66093159","81.01126485","83.75793983","84.4010895","82.54860909","78.6034506","74.07381052","70.63890375","82.95888456","82.50527217","78.43389812","75.53292203","75.43801561","75.42989551","75.54048224","75.82725769","76.0000948","75.95388269"
"IMF.FAD:FM(2.0.0)","AUT.G_X_G01_GDP_PT.A","OBS_VALUE","Austria","Expenditure, Percent of GDP","Annual","Units","47.59445631","49.00257821","54.00949751","54.0185514","55.82130017","55.62919632","52.27614641","54.0539281","50.30500278","50.6541892","51.35697993","52.43033176","49.92590867","53.70440808","51.15422218","50.37804248","49.24167365","49.87097374","54.1410048","52.8353756","50.89196224","51.21322385","51.64788067","52.32170886","51.02736726","50.07131589","49.29889216","48.75764412","48.67429755","56.80585079","56.17989206","53.17739224","51.57305314","52.11002668","51.60872173","51.24388819","51.22774453","51.15936632","51.15478437"
"IMF.FAD:FM(2.0.0)","AZE.GGR_G01_GDP_PT.A","OBS_VALUE","Azerbaijan, Republic of","Revenue, General government, Percent of GDP","Annual","Units","","","","","17.57171244","17.58598924","17.58674243","20.35268762","18.47198421","18.38443408","38.54885738","42.53187121","23.26667807","25.99728956","25.23877737","25.96204543","28.40483538","48.63283713","40.36292141","45.78928491","44.59426047","40.34191667","39.42281673","39.1165319","33.86609476","34.25509852","34.22922604","38.61193711","41.47488725","33.71621017","36.37296457","32.17772284","33.1618382","30.35785953","29.38955837","28.88983509","28.27849727","27.51196021","26.9411622"
"IMF.FAD:FM(2.0.0)","AZE.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Azerbaijan, Republic of","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","","","","","-1.340088106","-2.253199341","-0.93696833","1.63119009","-1.032786477","0.144727517","21.76404562","19.39308714","1.604626259","1.781438087","2.740818919","0.662965133","2.33710871","17.19381939","5.856568808","13.83124453","10.85964091","3.705480028","1.643475099","2.742339379","-4.833042593","-1.169922061","-1.342225689","5.429018068","8.954855927","-6.44035261","4.205292786","5.975304231","1.650259197","-1.103154285","-1.866334467","-1.899574067","-1.914331746","-2.243583876","-2.313345558"
"IMF.FAD:FM(2.0.0)","AZE.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Azerbaijan, Republic of","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","","","","","-1.239797544","-1.928694032","-0.826906354","1.732450007","-0.63316351","0.53896413","22.02442387","19.67237076","1.832941689","1.990408099","2.908005455","0.849751706","2.545233962","17.34224595","6.036131931","13.8356717","10.93459537","3.812896954","1.748925238","2.891434256","-4.462134171","-0.74278239","-0.909371662","6.106101922","9.647879535","-5.607002054","4.878563661","6.447559955","2.106189284","-0.587077087","-1.276659048","-1.267006795","-1.240384981","-1.466359995","-1.451789143"
"IMF.FAD:FM(2.0.0)","AZE.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Azerbaijan, Republic of","Gross debt, Percent of GDP","Annual","Units","","","","","","16.72123521","11.44257092","14.29077487","25.41373931","13.13324442","12.95432312","11.88518936","10.65891842","9.709979508","6.8546552","5.296648376","4.003317909","3.220765186","4.726182379","4.980865937","4.966863696","5.830601512","6.178835808","8.532623898","17.98039224","20.60832562","22.50860846","18.68538681","17.65600846","21.32723232","26.34877343","17.3431431","18.37115664","18.26802534","18.90967198","19.29235506","19.67072966","21.06802925","22.1318192"
"IMF.FAD:FM(2.0.0)","AZE.G_X_G01_GDP_PT.A","OBS_VALUE","Azerbaijan, Republic of","Expenditure, Percent of GDP","Annual","Units","","","","","18.91180054","19.83918858","18.52371076","18.72149753","19.50477069","18.23970656","16.78481176","23.13878407","21.66205181","24.21585147","22.49795845","25.2990803","26.06772667","31.43901774","34.5063526","31.95804039","33.73461955","36.63643664","37.77934163","36.37419252","38.69913736","35.42502058","35.57145173","33.18291904","32.52003132","40.15656278","32.16767179","26.20241861","31.511579","31.46101382","31.25589284","30.78940916","30.19282901","29.75554408","29.25450776"
"IMF.FAD:FM(2.0.0)","BDI.GGR_G01_GDP_PT.A","OBS_VALUE","Burundi","Revenue, General government, Percent of GDP","Annual","Units","27.18360089","25.54487317","26.54174827","20.50053445","21.4174273","18.4227168","16.64029194","18.04783848","17.45160991","18.21099644","16.6810042","18.68780793","21.73007473","25.3438898","22.58673546","26.54990389","36.45477709","38.45843051","32.84299085","37.20676147","38.6956159","33.75021169","32.87032827","24.52942044","15.60861195","15.46289705","19.08708858","19.35965699","22.37571392","23.10708706","25.12987448","22.95661551","21.12504301","31.94675104","31.08873354","29.21711751","27.15080552","23.51331585","22.91485529"
"IMF.FAD:FM(2.0.0)","BDI.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Burundi","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","4.82006422","-4.846283138","-1.418834317","-2.050229101","-4.325670786","-10.02642197","-5.215436113","-5.16027611","-6.144991045","-6.434716351","-8.720943929","-5.38114621","-14.73779663","-15.46005765","-10.55558277","-9.92376714","-2.510488923","-2.704250223","-5.144892602","-3.637291735","-3.490980521","-3.79388297","-1.89891993","-3.929128776","-7.559298915","-7.111496679","-5.006278457","-6.658993932","-6.395290242","-6.336997794","-5.249759137","-10.60228861","-9.072984132","-5.887801116","-3.26294445","-3.324148978","-1.532568673","-2.806877149","-2.992087662"
